,Unnamed: 0,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xAG,npxG+xAG,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,shoot.90s,shoot.Gls,shoot.Sh,shoot.SoT,shoot.SoT%,shoot.Sh/90,shoot.SoT/90,shoot.G/Sh,shoot.G/SoT,shoot.Dist,shoot.FK,shoot.PK,shoot.PKatt,shoot.xG,shoot.npxG,shoot.npxG/Sh,shoot.G-xG,shoot.np:G-xG,pass.90s,pass.Cmp,pass.Att,pass.Cmp%,pass.TotDist,pass.PrgDist,pass.short.Cmp,pass.short.Att,pass.short.Cmp%,pass.med.Cmp,pass.med.Att,pass.med.Cmp%,pass.long.Cmp,pass.long.Att,pass.long.Cmp%,pass.Ast,pass.xAG,pass.xA,pass.A-xAG,pass.KP,pass.1/3,pass.PPA,pass.CrsPA,pass.Prog,defense.90s,defense.Plyrs_Tkld,defense.TklW,defense.Def 3rd,defense.Mid 3rd,defense.Att 3rd,defense.Tkl_Drib,defense.Att,defense.Tkl%,defense.Past,defense.Blocks,defense.Sh,defense.Pass,defense.Int,defense.Tkl+Int,defense.Clr,defense.Err,pos.90s,pos.Touches,pos.Def Pen,pos.Def 3rd,pos.Mid 3rd,pos.Att 3rd,pos.Att Pen,pos.Live,pos.drib.Succ,pos.drib.Att,pos.drib.Succ%,pos.drib.Mis,pos.drib.Dis,pos.rec.Rec,pos.rec.Prog,sca.S.90s,sca.S.SCA,sca.S.SCA90,sca.S.PassLive,sca.S.PassDead,sca.S.Drib,sca.S.Sh,sca.S.Fld,sca.S.Def,sca.S.GCA,sca.S.GCA90,sca.G.PassLive,sca.G.PassDead,sca.G.Drib,sca.G.Sh,sca.G.Fld,sca.G.Def,BaseGroup
1301,1301,Nemanja Gudelj,rs SRB,DFMF,Sevilla,29.0,21,9,1046,11.6,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.01,0.01,0.02,0.01,0.02,11.6,0,4,1,25.0,0.34,0.09,0.0,0.0,25.2,1.0,0,0,0.1,0.1,0.04,-0.1,-0.1,11.6,602.0,58.189655172413794,89.2,935.1724137931035,263.36206896551727,235.0,21.896551724137932,92.5,308.0,28.53448275862069,93.1,47.0,5.862068965517242,69.1,0,0.1,0.2,-0.1,0.1724137931034483,2.3275862068965516,0.0,0.0,1.4655172413793105,11.6,1.3793103448275863,0.603448275862069,0.8620689655172414,0.3448275862068966,0.1724137931034483,0.4310344827586207,8.0,62.5,0.25862068965517243,1.206896551724138,9.0,5.0,1.896551724137931,38.0,3.189655172413793,0.0,11.6,68.10344827586206,7.586206896551724,33.96551724137931,31.896551724137932,2.586206896551724,0.25862068965517243,790.0,0.0,0.0,,0.603448275862069,0.1724137931034483,45.258620689655174,0.4310344827586207,11.6,9.0,0.77,0.6896551724137931,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
1312,1312,Varazdat Haroyan,am ARM,DF,Cádiz,28.0,17,16,1437,16.0,1,0,1,0,0,9,0,0.06,0.0,0.06,0.06,0.06,0.7,0.7,0.2,0.9,0.04,0.01,0.05,0.04,0.05,16.0,1,3,2,66.7,0.19,0.13,0.33,0.5,7.8,0.0,0,0,0.7,0.7,0.24,0.3,0.3,16.0,335.0,27.1875,77.0,408.3125,135.3125,128.0,9.4375,84.8,151.0,11.5,82.1,51.0,5.4375,58.6,0,0.2,0.2,-0.2,0.25,0.875,0.0625,0.0,0.75,16.0,1.9375,1.3125,1.25,0.625,0.0625,1.1875,29.0,65.5,0.625,1.375,12.0,10.0,0.9375,46.0,3.875,0.0,16.0,37.0,5.9375,22.0,14.0,1.25,0.4375,592.0,3.0,0.25,75.0,0.375,0.0625,16.0625,0.1875,16.0,8.0,0.5,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
1315,1315,Mario Hermoso,es ESP,DF,Atlético Madrid,26.0,26,21,1865,20.7,2,1,2,0,0,6,1,0.1,0.05,0.14,0.1,0.14,2.4,2.4,0.6,3.0,0.11,0.03,0.14,0.11,0.14,20.7,2,17,4,23.5,0.82,0.19,0.12,0.5,16.2,0.0,0,0,2.4,2.4,0.14,-0.4,-0.4,20.7,1115.0,62.65700483091788,86.0,982.56038647343,345.55555555555554,502.0,26.183574879227056,92.6,447.0,23.719806763285025,91.0,139.0,10.096618357487923,66.5,1,0.6,0.7,0.4,0.43478260869565216,3.961352657004831,0.6280193236714976,0.24154589371980678,3.6231884057971016,20.7,1.4492753623188406,0.7246376811594203,1.1111111111111112,0.1932367149758454,0.14492753623188406,0.9661835748792271,38.0,52.6,0.8695652173913043,0.8695652173913043,3.0,15.0,1.4009661835748792,59.0,2.3671497584541066,2.0,20.7,71.15942028985508,4.009661835748792,26.086956521739133,36.473429951690825,9.033816425120774,1.3043478260869565,1473.0,8.0,0.5314009661835749,72.7,0.48309178743961356,0.24154589371980678,46.08695652173913,0.48309178743961356,20.7,30.0,1.45,1.0628019323671498,0.0966183574879227,0.0,4.0,0.0,0.0966183574879227,5.0,0.24,2.0,0.0,0.0,1.0,0.0,2.0,Defense
1316,1316,Aridane Hernández,gq EQG,DF,Osasuna,32.0,15,12,1159,12.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.01,0.01,0.02,0.01,0.02,12.9,0,2,0,0.0,0.16,0.0,0.0,,14.2,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,12.9,430.0,41.860465116279066,79.6,687.829457364341,259.61240310077517,121.0,11.007751937984496,85.2,240.0,21.86046511627907,85.1,61.0,7.984496124031008,59.2,0,0.1,0.5,-0.1,0.15503875968992248,2.0155038759689923,0.15503875968992248,0.07751937984496124,1.8604651162790697,12.9,0.9302325581395349,0.6976744186046512,0.7751937984496123,0.15503875968992248,0.0,0.23255813953488372,13.0,23.1,0.7751937984496123,0.8527131782945736,9.0,2.0,1.5503875968992247,32.0,5.503875968992248,0.0,12.9,51.93798449612403,6.7441860465116275,27.286821705426355,23.7984496124031,1.0077519379844961,0.31007751937984496,670.0,2.0,0.23255813953488372,66.7,0.31007751937984496,0.15503875968992248,28.13953488372093,0.0,12.9,7.0,0.54,0.38759689922480617,0.0,0.07751937984496124,0.0,0.0,0.07751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
1317,1317,Luis Hernández,es ESP,DF,Cádiz,32.0,16,15,1366,15.2,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,1.0,0.05,0.01,0.06,0.05,0.06,15.2,0,6,1,16.7,0.4,0.07,0.0,0.0,12.3,0.0,0,0,0.7,0.7,0.12,-0.7,-0.7,15.2,622.0,53.026315789473685,77.2,874.5394736842105,356.3157894736842,170.0,12.43421052631579,89.9,346.0,25.592105263157897,88.9,99.0,13.421052631578949,48.5,0,0.2,0.5,-0.2,0.32894736842105265,2.8289473684210527,0.2631578947368421,0.13157894736842105,2.8289473684210527,15.2,0.5921052631578948,0.32894736842105265,0.5921052631578948,0.0,0.0,0.32894736842105265,8.0,62.5,0.19736842105263158,0.32894736842105265,3.0,2.0,1.0526315789473684,25.0,2.236842105263158,0.0,15.2,58.223684210526315,4.605263157894737,24.407894736842106,26.05263157894737,7.960526315789474,0.986842105263158,885.0,0.0,0.0,,0.19736842105263158,0.06578947368421052,34.73684210526316,0.13157894736842105,15.2,17.0,1.12,0.6578947368421053,0.46052631578947373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
1324,1324,Vicente Iborra,es ESP,MF,Villarreal,33.0,20,12,1034,11.5,0,1,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,0.9,0.9,0.4,1.3,0.08,0.03,0.11,0.08,0.11,11.5,0,8,2,25.0,0.7,0.17,0.0,0.0,15.6,0.0,0,0,0.9,0.9,0.12,-0.9,-0.9,11.5,545.0,55.30434782608695,85.7,814.7826086956521,191.1304347826087,253.0,24.695652173913043,89.1,236.0,22.608695652173914,90.8,44.0,5.478260869565218,69.8,1,0.4,0.7,0.6,0.17391304347826086,3.5652173913043477,0.08695652173913043,0.0,2.608695652173913,11.5,1.6521739130434783,0.8695652173913043,0.782608695652174,0.6086956521739131,0.2608695652173913,1.0434782608695652,24.0,50.0,1.0434782608695652,0.9565217391304348,5.0,6.0,0.9565217391304348,30.0,2.347826086956522,1.0,11.5,63.56521739130435,4.173913043478261,18.17391304347826,38.52173913043478,7.304347826086956,0.8695652173913043,731.0,2.0,0.34782608695652173,50.0,0.5217391304347826,0.43478260869565216,43.30434782608695,0.6956521739130435,11.5,14.0,1.22,1.1304347826086956,0.0,0.0,1.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Defense
1363,1363,Jules Koundé,fr FRA,DF,Sevilla,22.0,32,31,2736,30.4,2,1,2,0,0,2,2,0.07,0.03,0.1,0.07,0.1,1.5,1.5,2.6,4.1,0.05,0.09,0.14,0.05,0.14,30.4,2,13,3,23.1,0.43,0.1,0.15,0.67,12.5,0.0,0,0,1.5,1.5,0.12,0.5,0.5,30.4,1894.0,70.82236842105263,88.0,1149.671052631579,423.5526315789474,758.0,27.00657894736842,92.3,887.0,31.414473684210527,92.9,218.0,10.493421052631579,68.3,1,2.6,2.2,-1.6,0.5592105263157895,3.980263157894737,0.4276315789473684,0.16447368421052633,3.5197368421052633,30.4,1.3157894736842106,0.5592105263157895,0.8881578947368421,0.32894736842105265,0.09868421052631579,0.5921052631578948,28.0,64.3,0.32894736842105265,1.0855263157894737,18.0,15.0,0.6907894736842105,61.0,3.322368421052632,2.0,30.4,79.9671052631579,10.592105263157896,38.223684210526315,34.93421052631579,7.401315789473685,1.611842105263158,2431.0,24.0,1.2828947368421053,61.5,0.8881578947368421,0.39473684210526316,56.64473684210527,0.5921052631578948,30.4,46.0,1.51,1.1513157894736843,0.0,0.13157894736842105,2.0,0.06578947368421052,0.09868421052631579,3.0,0.1,2.0,0.0,1.0,0.0,0.0,0.0,Defense
1366,1366,Víctor Laguardia,es ESP,DF,Alavés,31.0,34,34,3042,33.8,3,2,3,0,0,9,0,0.09,0.06,0.15,0.09,0.15,1.9,1.9,1.1,3.0,0.06,0.03,0.09,0.06,0.09,33.8,3,13,5,38.5,0.38,0.15,0.23,0.6,9.5,0.0,0,0,1.9,1.9,0.15,1.1,1.1,33.8,930.0,36.86390532544379,74.6,640.6508875739645,291.56804733727813,241.0,8.402366863905327,84.9,492.0,17.159763313609467,84.8,193.0,10.443786982248522,54.7,2,1.1,0.4,0.9,0.14792899408284024,2.2189349112426036,0.1775147928994083,0.0,1.9822485207100593,33.8,0.8579881656804734,0.4733727810650888,0.6213017751479291,0.2366863905325444,0.0,0.562130177514793,30.0,63.3,0.3254437869822486,1.0650887573964498,24.0,12.0,0.7988165680473374,56.0,4.4674556213017755,1.0,33.8,45.6508875739645,6.893491124260356,24.408284023668642,20.59171597633136,0.9763313609467457,0.591715976331361,1543.0,0.0,0.0,,0.26627218934911245,0.0591715976331361,22.218934911242606,0.08875739644970415,33.8,19.0,0.56,0.3550295857988166,0.08875739644970415,0.0,1.0,0.0,0.08875739644970415,3.0,0.09,1.0,1.0,0.0,1.0,0.0,0.0,Defense
1371,1371,Robin Le Normand,fr FRA,DF,Real Sociedad,24.0,37,37,3330,37.0,1,1,1,0,0,6,0,0.03,0.03,0.05,0.03,0.05,1.8,1.8,0.5,2.4,0.05,0.01,0.06,0.05,0.06,37.0,1,18,5,27.8,0.49,0.14,0.06,0.2,10.2,0.0,0,0,1.8,1.8,0.1,-0.8,-0.8,37.0,1897.0,58.45945945945946,87.7,994.8108108108108,299.7837837837838,613.0,18.216216216216218,90.9,1053.0,30.945945945945947,92.0,217.0,8.027027027027026,73.1,1,0.5,0.5,0.5,0.13513513513513514,2.2432432432432434,0.10810810810810811,0.0,2.4594594594594597,37.0,1.3243243243243243,0.8648648648648649,0.972972972972973,0.21621621621621623,0.13513513513513514,0.7567567567567568,36.0,77.8,0.21621621621621623,0.918918918918919,22.0,12.0,1.2972972972972974,97.0,3.3783783783783785,0.0,37.0,66.97297297297297,9.054054054054054,34.972972972972975,30.54054054054054,1.7297297297297298,1.027027027027027,2478.0,1.0,0.08108108108108109,33.3,0.40540540540540543,0.08108108108108109,44.16216216216216,0.10810810810810811,37.0,8.0,0.22,0.16216216216216217,0.0,0.0,2.0,0.0,0.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,Defense
1374,1374,Florian Lejeune,fr FRA,DF,Alavés,30.0,30,30,2699,30.0,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.3,1.9,0.06,0.01,0.06,0.06,0.06,30.0,0,22,2,9.1,0.73,0.07,0.0,0.0,20.9,6.0,0,0,1.7,1.7,0.08,-1.7,-1.7,30.0,908.0,39.06666666666667,77.5,729.7,299.3,217.0,8.9,81.3,489.0,18.533333333333335,87.9,192.0,10.566666666666666,60.6,0,0.3,0.4,-0.3,0.16666666666666666,1.9666666666666666,0.13333333333333333,0.0,1.9,30.0,1.1,0.8,0.7333333333333333,0.3333333333333333,0.03333333333333333,0.4,20.0,60.0,0.26666666666666666,1.0,19.0,11.0,1.0333333333333334,64.0,5.266666666666667,0.0,30.0,49.7,7.533333333333333,26.266666666666666,22.066666666666666,1.8,0.7333333333333333,1491.0,3.0,0.2,50.0,0.3333333333333333,0.03333333333333333,24.3,0.1,30.0,13.0,0.43,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Defense
1400,1400,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27.0,17,15,1298,14.4,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.5,0.03,0.01,0.04,0.03,0.04,14.4,0,2,0,0.0,0.14,0.0,0.0,,8.7,0.0,0,0,0.4,0.4,0.19,-0.4,-0.4,14.4,559.0,47.77777777777778,81.3,566.3888888888889,236.18055555555554,310.0,23.47222222222222,91.7,194.0,16.52777777777778,81.5,24.0,4.305555555555555,38.7,0,0.2,0.2,-0.2,0.20833333333333331,1.8055555555555556,0.2777777777777778,0.0,1.875,14.4,3.125,1.7361111111111112,2.0833333333333335,0.9722222222222222,0.06944444444444445,1.5277777777777777,30.0,73.3,0.5555555555555556,1.25,9.0,9.0,1.4583333333333333,66.0,2.638888888888889,0.0,14.4,57.98611111111111,3.0555555555555554,24.65277777777778,27.708333333333332,5.972222222222222,0.5555555555555556,835.0,5.0,0.4861111111111111,71.4,0.9027777777777778,0.3472222222222222,30.13888888888889,0.8333333333333333,14.4,11.0,0.76,0.5555555555555556,0.06944444444444445,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
1401,1401,Aïssa Mandi,dz ALG,DF,Villarreal,29.0,17,14,1375,15.3,1,0,1,0,0,3,0,0.07,0.0,0.07,0.07,0.07,1.6,1.6,0.1,1.7,0.1,0.0,0.11,0.1,0.11,15.3,1,10,3,30.0,0.65,0.2,0.1,0.33,10.1,0.0,0,0,1.6,1.6,0.16,-0.6,-0.6,15.3,920.0,64.70588235294117,92.9,1189.8692810457517,384.0522875816993,322.0,22.41830065359477,93.9,469.0,31.83006535947712,96.3,119.0,9.084967320261438,85.6,0,0.1,0.1,-0.1,0.06535947712418301,1.9607843137254901,0.06535947712418301,0.0,2.418300653594771,15.3,0.7189542483660131,0.32679738562091504,0.13071895424836602,0.5228758169934641,0.06535947712418301,0.19607843137254902,6.0,50.0,0.19607843137254902,1.1111111111111112,14.0,3.0,0.8496732026143791,24.0,3.202614379084967,3.0,15.3,72.54901960784314,9.673202614379084,37.64705882352941,33.006535947712415,2.0915032679738563,0.7189542483660131,1110.0,0.0,0.0,,0.39215686274509803,0.06535947712418301,53.98692810457516,0.06535947712418301,15.3,5.0,0.33,0.19607843137254902,0.0,0.0,1.0,0.06535947712418301,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,Defense
1403,1403,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25.0,16,11,1044,11.6,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,11.6,0,1,0,0.0,0.09,0.0,0.0,,17.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,11.6,370.0,39.39655172413793,81.0,625.8620689655172,216.72413793103448,119.0,11.724137931034484,87.5,208.0,20.689655172413794,86.7,39.0,6.293103448275862,53.4,0,0.1,0.1,-0.1,0.25862068965517243,0.9482758620689655,0.0,0.0,1.4655172413793105,11.6,1.120689655172414,0.7758620689655172,1.0344827586206897,0.08620689655172414,0.0,0.7758620689655172,15.0,60.0,0.5172413793103449,1.4655172413793105,13.0,4.0,1.293103448275862,28.0,4.3965517241379315,0.0,11.6,48.96551724137931,6.724137931034483,26.551724137931036,21.982758620689655,1.0344827586206897,0.8620689655172414,568.0,1.0,0.08620689655172414,100.0,0.4310344827586207,0.0,27.586206896551726,0.08620689655172414,11.6,5.0,0.43,0.4310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
1408,1408,José María Giménez,uy URU,DF,Atlético Madrid,26.0,24,24,2042,22.7,1,1,1,0,0,7,0,0.04,0.04,0.09,0.04,0.09,2.0,2.0,0.9,2.9,0.09,0.04,0.13,0.09,0.13,22.7,1,20,7,35.0,0.88,0.31,0.05,0.14,13.5,0.0,0,0,2.0,2.0,0.1,-1.0,-1.0,22.7,820.0,40.92511013215859,88.3,713.7444933920705,251.14537444933922,268.0,12.555066079295155,94.0,429.0,20.528634361233483,92.1,100.0,6.343612334801763,69.4,1,0.9,0.2,0.1,0.22026431718061676,1.5859030837004406,0.0,0.0,1.497797356828194,22.7,0.7929515418502203,0.5286343612334802,0.5286343612334802,0.2643171806167401,0.0,0.3524229074889868,16.0,50.0,0.3524229074889868,1.1013215859030838,19.0,6.0,1.1013215859030838,43.0,4.229074889867841,1.0,22.7,50.08810572687225,7.577092511013216,27.180616740088105,21.453744493392072,1.7180616740088106,1.145374449339207,1137.0,8.0,0.5286343612334802,66.7,0.39647577092511016,0.04405286343612335,30.528634361233483,0.0881057268722467,22.7,11.0,0.48,0.30837004405286345,0.0,0.04405286343612335,2.0,0.04405286343612335,0.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0,Defense
1418,1418,Iñigo Martínez,es ESP,DF,Athletic Club,30.0,27,26,2341,26.0,3,0,3,0,0,9,2,0.12,0.0,0.12,0.12,0.12,2.2,2.2,0.6,2.8,0.08,0.02,0.11,0.08,0.11,26.0,3,27,8,29.6,1.04,0.31,0.11,0.38,13.4,3.0,0,0,2.2,2.2,0.08,0.8,0.8,26.0,952.0,46.65384615384615,78.5,788.6923076923077,320.5769230769231,296.0,13.153846153846153,86.5,485.0,21.115384615384617,88.3,163.0,11.076923076923077,56.6,0,0.6,0.7,-0.6,0.15384615384615385,2.3076923076923075,0.23076923076923078,0.07692307692307693,2.0384615384615383,26.0,1.0769230769230769,0.5,0.6923076923076923,0.2692307692307692,0.11538461538461539,0.5384615384615384,23.0,60.9,0.34615384615384615,0.8461538461538461,10.0,12.0,1.5,67.0,5.5,0.0,26.0,57.65384615384615,7.153846153846154,28.46153846153846,26.76923076923077,2.9615384615384617,1.3076923076923077,1499.0,2.0,0.07692307692307693,100.0,0.2692307692307692,0.11538461538461539,30.576923076923077,0.07692307692307693,26.0,19.0,0.73,0.5,0.0,0.038461538461538464,3.0,0.0,0.07692307692307693,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Defense
1421,1421,Omar Mascarell,es ESP,MF,Elche,28.0,32,30,2493,27.7,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,0.02,0.01,0.03,0.02,0.03,27.7,0,12,1,8.3,0.43,0.04,0.0,0.0,24.2,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,27.7,1051.0,44.54873646209386,85.2,690.5054151624549,182.8880866425993,457.0,18.08664259927798,91.2,435.0,17.509025270758123,89.7,131.0,6.8953068592057765,68.6,0,0.3,0.3,-0.3,0.2527075812274368,2.490974729241877,0.1444043321299639,0.0,2.2382671480144407,27.7,1.660649819494585,0.9386281588447654,0.5776173285198556,0.8303249097472925,0.2527075812274368,0.8664259927797834,60.0,40.0,1.2996389891696751,1.516245487364621,14.0,28.0,1.7328519855595668,94.0,1.8772563176895307,2.0,27.7,54.29602888086643,3.4657039711191335,15.956678700361012,32.96028880866426,5.5234657039711195,0.2527075812274368,1504.0,12.0,0.5776173285198556,75.0,0.7220216606498195,0.36101083032490977,33.2129963898917,0.2527075812274368,27.7,15.0,0.54,0.4332129963898917,0.036101083032490974,0.0,1.0,0.0,0.036101083032490974,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Defense
1437,1437,Éder Militão,br BRA,DF,Real Madrid,23.0,34,34,3031,33.7,1,2,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,3.0,3.0,1.3,4.3,0.09,0.04,0.13,0.09,0.13,33.7,1,33,8,24.2,0.98,0.24,0.03,0.13,16.8,0.0,0,0,3.0,3.0,0.09,-2.0,-2.0,33.7,1801.0,60.445103857566764,88.4,1031.5727002967358,357.9821958456973,650.0,20.415430267062312,94.5,893.0,28.278931750741837,93.7,220.0,9.317507418397625,70.1,2,1.3,1.5,0.7,0.35608308605341243,4.065281899109792,0.14836795252225518,0.029673590504451036,2.0178041543026706,33.7,1.4836795252225519,0.9495548961424332,0.890207715133531,0.35608308605341243,0.2373887240356083,0.5934718100890207,39.0,51.3,0.5637982195845697,1.2462908011869436,20.0,22.0,1.5430267062314538,102.0,3.175074183976261,3.0,33.7,70.2373887240356,8.961424332344214,35.845697329376854,30.94955489614243,4.00593471810089,1.1572700296735905,2367.0,11.0,0.5934718100890207,55.0,0.4747774480712166,0.20771513353115725,47.03264094955489,0.29673590504451036,33.7,38.0,1.13,0.7418397626112759,0.029673590504451036,0.0,4.0,0.08902077151335311,0.14836795252225518,5.0,0.15,2.0,0.0,0.0,1.0,1.0,1.0,Defense
1445,1445,Stefan Mitrović,rs SRB,DF,Getafe,31.0,32,31,2667,29.6,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.01,0.0,0.01,0.01,0.01,29.6,0,4,1,25.0,0.13,0.03,0.0,0.0,12.4,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,29.6,710.0,30.574324324324323,78.5,517.027027027027,192.97297297297297,192.0,7.364864864864865,88.1,388.0,15.506756756756756,84.5,123.0,7.195945945945946,57.7,0,0.1,0.2,-0.1,0.06756756756756756,0.7432432432432432,0.03378378378378378,0.0,0.8108108108108107,29.6,0.5405405405405405,0.27027027027027023,0.4054054054054054,0.13513513513513511,0.0,0.27027027027027023,13.0,61.5,0.16891891891891891,0.9459459459459459,18.0,10.0,0.7432432432432432,38.0,3.8513513513513513,1.0,29.6,37.939189189189186,5.777027027027026,22.263513513513512,15.135135135135135,0.7432432432432432,0.43918918918918914,1123.0,2.0,0.06756756756756756,100.0,0.30405405405405406,0.13513513513513511,18.68243243243243,0.03378378378378378,29.6,12.0,0.4,0.4054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
1467,1467,Jeison Murillo,co COL,DF,Celta Vigo,29.0,19,12,1117,12.4,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.05,0.0,0.05,0.05,0.05,12.4,0,6,1,16.7,0.48,0.08,0.0,0.0,15.8,0.0,0,0,0.6,0.6,0.1,-0.6,-0.6,12.4,621.0,56.37096774193548,88.8,1041.9354838709678,331.2903225806451,174.0,15.0,93.5,346.0,29.919354838709676,93.3,92.0,10.161290322580644,73.0,0,0.0,0.1,0.0,0.08064516129032258,3.790322580645161,0.0,0.0,2.258064516129032,12.4,1.2096774193548387,0.8064516129032258,1.0483870967741935,0.16129032258064516,0.0,0.7258064516129032,13.0,69.2,0.3225806451612903,0.8870967741935484,8.0,3.0,1.3709677419354838,32.0,2.9838709677419355,0.0,12.4,64.75806451612902,5.64516129032258,27.903225806451612,35.64516129032258,1.3709677419354838,0.6451612903225806,803.0,3.0,0.24193548387096772,100.0,0.16129032258064516,0.24193548387096772,44.596774193548384,0.24193548387096772,12.4,6.0,0.48,0.3225806451612903,0.0,0.0,1.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
1471,1471,Nacho,es ESP,DF,Real Madrid,31.0,28,17,1555,17.3,3,0,3,0,0,7,0,0.17,0.0,0.17,0.17,0.17,1.6,1.6,0.6,2.1,0.09,0.03,0.12,0.09,0.12,17.3,3,10,3,30.0,0.58,0.17,0.3,1.0,12.0,0.0,0,0,1.6,1.6,0.16,1.4,1.4,17.3,962.0,60.52023121387283,91.9,935.9537572254335,327.1676300578035,436.0,26.647398843930635,94.6,429.0,26.242774566473987,94.5,71.0,5.202312138728323,78.9,0,0.6,0.3,-0.6,0.4624277456647399,2.5433526011560694,0.17341040462427745,0.11560693641618497,1.8497109826589595,17.3,1.0404624277456647,0.8092485549132947,0.5202312138728323,0.5202312138728323,0.0,0.6936416184971098,22.0,54.5,0.5780346820809248,1.2716763005780347,15.0,7.0,1.9653179190751444,52.0,2.890173410404624,0.0,17.3,68.90173410404624,8.439306358381502,31.734104046242773,31.21387283236994,6.242774566473988,0.7514450867052023,1192.0,2.0,0.23121387283236994,50.0,0.40462427745664736,0.057803468208092484,47.6878612716763,0.4624277456647399,17.3,20.0,1.16,1.0982658959537572,0.0,0.0,1.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Defense
1473,1473,Ximo Navarro,es ESP,DF,Alavés,31.0,18,16,1347,15.0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.6,1.4,0.05,0.04,0.09,0.05,0.09,15.0,0,10,3,30.0,0.67,0.2,0.0,0.0,18.1,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,15.0,414.0,39.13333333333333,70.5,487.4,189.66666666666666,182.0,13.666666666666666,88.8,189.0,16.6,75.9,33.0,6.8,32.4,0,0.6,0.1,-0.6,0.26666666666666666,1.6666666666666667,0.2,0.06666666666666667,1.7333333333333334,15.0,1.8666666666666667,1.2666666666666666,1.4,0.4,0.06666666666666667,0.8666666666666667,27.0,48.1,0.9333333333333333,0.7333333333333333,5.0,6.0,1.4666666666666666,50.0,3.7333333333333334,2.0,15.0,50.6,4.8,19.0,23.8,8.466666666666667,0.6,759.0,5.0,0.8,41.7,1.3333333333333333,0.4,23.466666666666665,0.8,15.0,11.0,0.73,0.4,0.06666666666666667,0.0,2.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
